EXPEDIENTE;TIPO;REGIÓN;PROVINCIA;CIUDAD;TAMAÑO;SECTOR;EMPLEADOS;ACTIVO;PATRIMONIO;VENTAS;UTILIDAD;SECTOR_PROD
308107;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;158898,05;16615,06;286148,08;7973,35;COMERCIO
155009;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;7;484279,77;98412,42;643919,52;7969,37;COMERCIO
62856;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;2;1579607,24;39564,76;124296,35;7967,93;COMERCIO
141161;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;68769,46;21872,95;128844,29;7966,98;COMERCIO
301235;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;79136,8;26713;342092,83;7966,15;COMERCIO
17255;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;15;1007403,16;344305,34;1259429,67;7942,4;COMERCIO
69730;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;22;586732,1;105081,9;5395614,48;7939,16;COMERCIO
46143;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;6;991122,12;725703,77;124750,52;7929,6;COMERCIO
62218;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;10;320384,89;151203,8;400153,63;7918,36;COMERCIO
180628;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;7;125377,18;13501,22;274757,2;7912,67;COMERCIO
107231;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;286230,65;22362,58;207067,39;7908;COMERCIO
