EXPEDIENTE;TIPO;REGIÓN;PROVINCIA;CIUDAD;TAMAÑO;SECTOR;EMPLEADOS;ACTIVO;PATRIMONIO;VENTAS;UTILIDAD;SECTOR_PROD
162929;ANÓNIMA;SIERRA;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS COLORADOS;MEDIANA;SOCIETARIO;9;3371877,4;663295,42;2144631,03;57549,11;AGRICULTURA
45041;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;548556,54;328256,68;100100,31;57254,39;AGRICULTURA
77326;ANÓNIMA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;43;1883252,84;483176,19;2686351,91;57248,08;AGRICULTURA
714735;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;MEDIANA;SOCIETARIO;25;1497657,28;78176,07;1915348,27;56976,07;AGRICULTURA
159960;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;SANGOLQUÍ;GRANDE;SOCIETARIO;178;6056949,96;1173708,82;6127363,09;56913,62;AGRICULTURA
133843;ANÓNIMA;COSTA;LOS RIOS;VALENCIA;PEQUEÑA;SOCIETARIO;32;499164,01;416956,49;969398,98;56726,65;AGRICULTURA
102197;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;49;3471230,45;872862,57;12147494,27;56251,53;AGRICULTURA
715703;ANÓNIMA;COSTA;EL ORO;MACHALA;PEQUEÑA;SOCIETARIO;10;487030,03;56903,34;959408,57;55952,09;AGRICULTURA
41042;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;MEDIANA;SOCIETARIO;4;418431,51;141805,72;4643290,05;55845,75;AGRICULTURA
63780;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;50;491402,57;321343,72;1844428,71;55682,31;AGRICULTURA
38141;ANÓNIMA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;19;506650,66;300882,8;1743025,2;55599,66;AGRICULTURA
101915;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;490909,14;256308,72;204450;55423,58;AGRICULTURA
78997;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;4;6046093,97;3715556,6;5806415,86;54906,63;AGRICULTURA
5215;ANÓNIMA;COSTA;LOS RIOS;PUEBLOVIEJO;PEQUEÑA;SOCIETARIO;46;1458456,69;1409473,3;984007,26;54624,9;AGRICULTURA
124064;ANÓNIMA;COSTA;LOS RIOS;QUEVEDO;PEQUEÑA;SOCIETARIO;44;937327,99;388432,88;984614,25;54537,21;AGRICULTURA
306963;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;404053,91;81961,37;274238;54469,79;AGRICULTURA
182402;ANÓNIMA;COSTA;ESMERALDAS;VALDEZ (LIMONES);PEQUEÑA;SOCIETARIO;23;10835179,4;7590231,44;368287,23;54221,59;AGRICULTURA
183297;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);MEDIANA;SOCIETARIO;27;6250688,77;891278,03;1382940;53927,39;AGRICULTURA
42085;ANÓNIMA;COSTA;GUAYAS;NARANJAL;MEDIANA;SOCIETARIO;146;1388100,88;687376,11;1290147,07;53910,55;AGRICULTURA
42663;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;3;1090592,05;505029,89;1825627,4;53885,82;AGRICULTURA
711182;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;MEDIANA;SOCIETARIO;11;3126222,27;217128,7;1129832,8;53818,12;AGRICULTURA
169885;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;4;432507,85;105474,04;7234744,4;53734,12;AGRICULTURA
710893;ANÓNIMA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;25;2888282;68559,28;2150211,82;53559,28;AGRICULTURA
171950;ANÓNIMA;COSTA;MANABI;MANTA;MEDIANA;SOCIETARIO;7;314751,61;149154,5;2335156,55;53374,81;AGRICULTURA
307531;ANÓNIMA;SIERRA;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS COLORADOS;MEDIANA;SOCIETARIO;11;317987,19;54525,57;2696292,19;53325,57;AGRICULTURA
68709;ANÓNIMA;COSTA;LOS RIOS;VINCES;PEQUEÑA;SOCIETARIO;34;610101,57;285655,5;946317,88;52991,52;AGRICULTURA
15310;RESPONSABILIDAD LIMITADA;COSTA;MANABI;BAHÍA DE CARAQUEZ;PEQUEÑA;SOCIETARIO;13;685489,37;212597,41;579520,84;52817,27;AGRICULTURA
119537;ANÓNIMA;COSTA;LOS RIOS;SAN JACINTO DE BUENA FÉ;PEQUEÑA;SOCIETARIO;49;877663,4;657647,12;864708,97;52780,16;AGRICULTURA
92080;ANÓNIMA;SIERRA;PICHINCHA;MALCHINGUI;GRANDE;SOCIETARIO;37;2279858,31;1629611,15;6841834,4;52698,44;AGRICULTURA
130635;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;19;1195838,79;316823,06;4014790,71;52471,87;AGRICULTURA
55316;ANÓNIMA;COSTA;GUAYAS;CRNEL. MARCELINO MARIDUEÑA (SAN CARLOS);MEDIANA;SOCIETARIO;144;1341657,9;188174,07;2895135,43;52323,51;AGRICULTURA
29947;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;33;407026,53;298019,65;979092,17;51919,11;AGRICULTURA
74371;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;720932,73;201513,56;386522,92;51734,78;AGRICULTURA
169635;RESPONSABILIDAD LIMITADA;SIERRA;CARCHI;BOLÍVAR;MEDIANA;SOCIETARIO;139;3997332,82;70929,07;2851042,91;51449,27;AGRICULTURA
704155;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;19;269334,95;92191,09;1476884,98;51434,07;AGRICULTURA
101038;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;19;3359831,07;1158273,74;1057738,81;51346,06;AGRICULTURA
148367;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;PASAJE;MEDIANA;SOCIETARIO;46;2528721,38;1379464,65;3225576,04;51214,17;AGRICULTURA
701508;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;735768,94;51959,71;985711,18;51159,71;AGRICULTURA
62147;ANÓNIMA;COSTA;GUAYAS;EL TRIUNFO;MEDIANA;SOCIETARIO;57;3461593,12;66053;2587109,44;51053;AGRICULTURA
81289;ANÓNIMA;COSTA;EL ORO;SANTA ROSA;MEDIANA;SOCIETARIO;66;4379783,79;1105789,02;4662754,06;50914,33;AGRICULTURA
714173;ANÓNIMA;COSTA;SANTA ELENA;LA LIBERTAD;PEQUEÑA;SOCIETARIO;9;214882,69;186923,07;772146,8;50166,48;AGRICULTURA
57543;ANÓNIMA;COSTA;GUAYAS;CRNEL. MARCELINO MARIDUEÑA (SAN CARLOS);MEDIANA;SOCIETARIO;68;957100,55;454806,27;1397616,21;50014,63;AGRICULTURA
141142;ANÓNIMA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;36;584874,1;281126,79;1536111,32;49725,82;AGRICULTURA
701771;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;13;243389,74;-24417,5;107787,31;49611,89;AGRICULTURA
99782;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;12;374242,57;330622,77;1297393,34;49572,94;AGRICULTURA
107363;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;MEDIANA;SOCIETARIO;23;1252666,01;656329,15;1391305,66;49457,14;AGRICULTURA
46403;ANÓNIMA;SIERRA;PICHINCHA;CAYAMBE;MEDIANA;SOCIETARIO;127;1901328,87;308930,27;2704617,75;49380,73;AGRICULTURA
76243;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;21;2811202,16;1469199,63;1140641,27;49224,75;AGRICULTURA
129741;ANÓNIMA;ORIENTE;NAPO;EL CHACO;PEQUEÑA;SOCIETARIO;4;492372,46;351101,69;848248,25;48806,9;AGRICULTURA
202153;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;10;241141,58;143275,51;445964,32;48705,29;AGRICULTURA
134465;ANÓNIMA;COSTA;GUAYAS;NARANJAL;PEQUEÑA;SOCIETARIO;17;720994,28;284715,49;637827,57;48679,07;AGRICULTURA
707037;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;32;1061148,42;55493,97;2852273,59;48677,51;AGRICULTURA
64617;ANÓNIMA;COSTA;EL ORO;MACHALA;PEQUEÑA;SOCIETARIO;13;935391,84;789415,39;901489,91;48577,14;AGRICULTURA
176165;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;92427,98;71580;135023,91;48360,24;AGRICULTURA
105431;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;38;3189371,14;81321,56;6275933,4;48267,57;AGRICULTURA
134107;ANÓNIMA;COSTA;EL ORO;MACHALA;PEQUEÑA;SOCIETARIO;9;227736,73;152726,69;373464,33;48185,38;AGRICULTURA
304159;ANÓNIMA;COSTA;EL ORO;MACHALA;PEQUEÑA;SOCIETARIO;8;184506,3;60061;411729,42;48159,74;AGRICULTURA
140453;ANÓNIMA;COSTA;EL ORO;MACHALA;PEQUEÑA;SOCIETARIO;16;527322,5;348573,66;822206,32;47982,42;AGRICULTURA
309021;ANÓNIMA;COSTA;EL ORO;MACHALA;PEQUEÑA;SOCIETARIO;4;93533,77;48642,5;236887,46;47842,5;AGRICULTURA
93716;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;TABACUNDO;MEDIANA;SOCIETARIO;63;1746757,66;563658,73;2668026,04;47522,4;AGRICULTURA
136567;ANÓNIMA;COSTA;LOS RIOS;VINCES;PEQUEÑA;SOCIETARIO;8;190510,58;173307,65;130279,56;47300,12;AGRICULTURA
40774;ANÓNIMA;COSTA;EL ORO;MACHALA;PEQUEÑA;SOCIETARIO;17;345061,05;267480,76;913723,95;47248,6;AGRICULTURA
3326;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;7;296624,4;139267,18;537753,16;47149,91;AGRICULTURA
112163;ANÓNIMA;COSTA;GUAYAS;EL TRIUNFO;MEDIANA;SOCIETARIO;62;2363510,13;884110,03;2214584,15;47069,62;AGRICULTURA
97571;ANÓNIMA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;71;489194,2;168104,24;931717,44;46935,84;AGRICULTURA
309035;ANÓNIMA;COSTA;MANABI;MANTA;MEDIANA;SOCIETARIO;8;218725,29;47296,01;1977484,94;46496,01;AGRICULTURA
126601;ANÓNIMA;COSTA;MANABI;MANTA;PEQUEÑA;SOCIETARIO;8;234053,74;56364,91;554585,24;46412,94;AGRICULTURA
170314;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;307788,8;48007,1;114000;46108,1;AGRICULTURA
135488;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;39;1329523,79;550715,49;2364637,86;45922,15;AGRICULTURA
114130;ANÓNIMA;COSTA;MANABI;JARAMIJÓ;MEDIANA;SOCIETARIO;30;3780979,63;1403908,64;3712395,15;45753,15;AGRICULTURA
156598;ANÓNIMA;SIERRA;PICHINCHA;CAYAMBE;GRANDE;SOCIETARIO;248;5533260,4;888136,6;4367068,31;45489,25;AGRICULTURA
177341;ANÓNIMA;COSTA;MANABI;MANTA;MEDIANA;SOCIETARIO;9;615787,04;217868,64;1760816,49;45220,91;AGRICULTURA
62143;ANÓNIMA;COSTA;GUAYAS;EL TRIUNFO;MEDIANA;SOCIETARIO;59;845308,29;60162,9;1785826,17;45162,9;AGRICULTURA
166157;ANÓNIMA;COSTA;MANABI;JARAMIJÓ;MEDIANA;SOCIETARIO;10;497411,92;134453,63;1342498,18;45153,77;AGRICULTURA
40615;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;32;4305373,73;3535726,1;2098407,5;45124,34;AGRICULTURA
23655;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;PASAJE;MEDIANA;SOCIETARIO;18;2468370,05;1282820,01;1334073,18;45056,66;AGRICULTURA
39475;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;22;856560,33;698559,5;1880502,02;45005,67;AGRICULTURA
44537;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;74;3186638,13;2579709,89;987074,68;44995,06;AGRICULTURA
702767;ANÓNIMA;COSTA;MANABI;MANTA;PEQUEÑA;SOCIETARIO;7;77388,79;45867,3;408516,54;44867,3;AGRICULTURA
53984;ANÓNIMA;SIERRA;CARCHI;EL ANGEL;MEDIANA;SOCIETARIO;116;3237406,82;1154212,08;1939384,21;44854,61;AGRICULTURA
717240;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;9;125810,76;45593,05;568687,2;44793,05;AGRICULTURA
86476;RESPONSABILIDAD LIMITADA;SIERRA;COTOPAXI;LATACUNGA;MEDIANA;SOCIETARIO;138;2474492,7;1038970,67;2656371,84;44664,59;AGRICULTURA
145698;ANÓNIMA;SIERRA;COTOPAXI;TANICUCHI;MEDIANA;SOCIETARIO;28;327453,69;179182,82;1011628,14;44382,34;AGRICULTURA
90768;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;MACHACHI;PEQUEÑA;SOCIETARIO;7;447969,46;276345,77;642723,85;44319,65;AGRICULTURA
63232;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;14;427100,33;298417,63;333122,56;44276,17;AGRICULTURA
97510;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;MACHALA;PEQUEÑA;SOCIETARIO;13;479521,85;336293,05;578835,44;44202,9;AGRICULTURA
39524;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;15;866650,14;246427,3;823060,25;44187,97;AGRICULTURA
143769;ANÓNIMA;COSTA;GUAYAS;POSORJA;MEDIANA;SOCIETARIO;60;451792,32;153482,77;2255815,13;44094,31;AGRICULTURA
66435;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;11;904367,69;178909,1;1341153,29;44058,13;AGRICULTURA
166978;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;MEDIANA;SOCIETARIO;62;7591339,98;7080034,61;1661286,54;44047,8;AGRICULTURA
717739;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;163798,66;77631;256612,15;43927,46;AGRICULTURA
30598;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;MEDIANA;SOCIETARIO;19;681132,38;549485,66;1490996,49;43861,44;AGRICULTURA
127159;ANÓNIMA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;49;1400570,22;169768,89;2274971,92;43768,26;AGRICULTURA
97396;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;MACHALA;PEQUEÑA;SOCIETARIO;13;1022399,21;861032,88;828464,02;43347,28;AGRICULTURA
19620;ANÓNIMA;COSTA;GUAYAS;GRAL PEDRO J. MONTERO (BOLICHE);MEDIANA;SOCIETARIO;276;1668261,08;251758,95;4930441,42;43272;AGRICULTURA
706693;ANÓNIMA;SIERRA;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS COLORADOS;PEQUEÑA;SOCIETARIO;7;47437,16;-11350;208630;43104,46;AGRICULTURA
130825;ANÓNIMA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;16;586631,77;150554,08;912225,59;42972,74;AGRICULTURA
97239;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;BALSAS;MEDIANA;SOCIETARIO;14;461070,81;360348,74;2982391,9;42925,4;AGRICULTURA
710887;RESPONSABILIDAD LIMITADA;COSTA;ESMERALDAS;LA UNIÓN;MEDIANA;SOCIETARIO;9;374472,52;43487,51;4756433,44;42887,51;AGRICULTURA
138708;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;49;715578,52;570651,62;718095;42790,47;AGRICULTURA
171335;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;HUAQUILLAS;PEQUEÑA;SOCIETARIO;4;53931,74;47898,82;249535,22;42620,37;AGRICULTURA
38869;ANÓNIMA;COSTA;GUAYAS;NARANJAL;MEDIANA;SOCIETARIO;42;495942,6;287958,4;1232558,86;42408,85;AGRICULTURA
77885;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;30;6643788,09;873056,46;1951024,67;42110,18;AGRICULTURA
137693;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;29;480461,54;105050,71;2057995,88;42081,57;AGRICULTURA
171321;ANÓNIMA;SIERRA;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS COLORADOS;GRANDE;SOCIETARIO;7;876734,71;337081,71;6272217,87;41818,83;AGRICULTURA
71832;ANÓNIMA;COSTA;GUAYAS;CRNEL. MARCELINO MARIDUEÑA (SAN CARLOS);MEDIANA;SOCIETARIO;40;1138914,38;676606,66;1187868,26;41720,93;AGRICULTURA
83129;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;380822,18;277091,97;554975,15;41542,76;AGRICULTURA
178885;RESPONSABILIDAD LIMITADA;SIERRA;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS COLORADOS;MEDIANA;SOCIETARIO;5;1149415,18;95466,72;4378496,81;41501,21;AGRICULTURA
120418;ANÓNIMA;COSTA;GUAYAS;ELOY ALFARO (DURAN);MEDIANA;SOCIETARIO;68;1305312,59;494766,46;1632760,26;41491,99;AGRICULTURA
133979;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;149878,33;48369,46;349958,55;41467,47;AGRICULTURA
125319;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;339717,57;58928,67;141000;41313,82;AGRICULTURA
301575;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;8;103305,54;96050,85;1397417,49;41159,01;AGRICULTURA
97460;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;13;1479128,96;461219,14;1316149,07;40919,94;AGRICULTURA
108595;ANÓNIMA;COSTA;SANTA ELENA;SANTA ELENA;PEQUEÑA;SOCIETARIO;14;271421,84;166032,66;492880,28;40644,86;AGRICULTURA
22909;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;EL CAMBIO;GRANDE;SOCIETARIO;126;5146603,95;796873,55;22835144,1;40590,25;AGRICULTURA
148014;ANÓNIMA;COSTA;EL ORO;SANTA ROSA;PEQUEÑA;SOCIETARIO;6;420485,41;63997,62;340744,29;40590,17;AGRICULTURA
91288;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;17;548677,92;102931,37;0;40571,68;AGRICULTURA
81863;ANÓNIMA;COSTA;GUAYAS;CRNEL. MARCELINO MARIDUEÑA (SAN CARLOS);PEQUEÑA;SOCIETARIO;40;555995,6;320454,27;950213,36;40527,21;AGRICULTURA
175091;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;36;1166982,14;520539,62;2127728,08;40505,14;AGRICULTURA
98569;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;7;398785,07;76391,75;2225863,59;40180,81;AGRICULTURA
119970;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;9;1023961,08;340178,36;3944274,08;39937,47;AGRICULTURA
79998;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;17;418005,05;170458,05;749194,89;39577,78;AGRICULTURA
137986;RESPONSABILIDAD LIMITADA;SIERRA;TUNGURAHUA;PÍLLARO;MEDIANA;SOCIETARIO;24;3642819,48;1017316,91;4571004,15;39337,7;AGRICULTURA
39430;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;30;2204053,06;1056986,96;2016043,78;38982,8;AGRICULTURA
701394;ANÓNIMA;COSTA;GUAYAS;YAGUACHI VIEJO (CONE);MICROEMPRESA;SOCIETARIO;4;188660,33;38349,81;0;38977,03;AGRICULTURA
152211;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;7;232208,37;154949,58;485247,78;38899,72;AGRICULTURA
72042;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;4;359932,3;318859,21;1071215,51;38868,72;AGRICULTURA
97647;ANÓNIMA;COSTA;EL ORO;SANTA ROSA;MEDIANA;SOCIETARIO;67;2315306,17;467365,83;902010,14;38845,92;AGRICULTURA
175512;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;17;545404,88;537583,99;370837,05;38580,98;AGRICULTURA
39393;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;32;921622,95;194033,65;1592366,07;38291,52;AGRICULTURA
706654;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;136776,1;84328,85;375238,86;38248,85;AGRICULTURA
176323;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;MACHALA;PEQUEÑA;SOCIETARIO;19;290564,22;84511,6;526491,87;38245,19;AGRICULTURA
137891;RESPONSABILIDAD LIMITADA;SIERRA;TUNGURAHUA;PATATE;MEDIANA;SOCIETARIO;18;1930484,06;618694,37;2384384,51;38124,38;AGRICULTURA
59964;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;3201434,04;958579,21;612078,19;38051,43;AGRICULTURA
147837;ANÓNIMA;COSTA;ESMERALDAS;ROSA ZARATE (QUININDÉ);MEDIANA;SOCIETARIO;60;374042,29;210822,52;947060,58;37976,62;AGRICULTURA
97382;RESPONSABILIDAD LIMITADA;COSTA;EL ORO;HUAQUILLAS;PEQUEÑA;SOCIETARIO;3;287024,48;177752,06;754204,91;37774,03;AGRICULTURA
706885;ANÓNIMA;COSTA;GUAYAS;SAMBORONDÓN;PEQUEÑA;SOCIETARIO;8;348132,5;196224,33;324936,6;37612,15;AGRICULTURA
135919;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;GRANDE;SOCIETARIO;41;7586823,43;722439,38;38299051,39;37588,63;AGRICULTURA
709767;ANÓNIMA;COSTA;GUAYAS;VELASCO IBARRA;MEDIANA;SOCIETARIO;4;60858,77;37773,38;1776854,86;37573,38;AGRICULTURA
97903;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;8;269100;157990,51;200325,27;37505,8;AGRICULTURA
120176;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;186109,85;186109,85;948162,93;37447,68;AGRICULTURA
61420;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;24;404740,23;139782,11;0;37328,46;AGRICULTURA
304000;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;67858,06;38390,7;487551,38;37190,7;AGRICULTURA
114821;ANÓNIMA;COSTA;GUAYAS;MILAGRO;MEDIANA;SOCIETARIO;19;1621697,05;907778,37;1247612,61;37029,22;AGRICULTURA
181428;ANÓNIMA;SIERRA;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS COLORADOS;PEQUEÑA;SOCIETARIO;7;1159478,26;291097,78;276392,61;36960,31;AGRICULTURA
69904;ANÓNIMA;COSTA;GUAYAS;SAN JACINTO DE YAGUACHI;PEQUEÑA;SOCIETARIO;16;1216478,76;1023546,13;548392,23;36757,19;AGRICULTURA
306442;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;9;156095,66;139681,01;1788503,36;36703,3;AGRICULTURA
715584;RESPONSABILIDAD LIMITADA;SIERRA;SANTO DOMINGO DE LOS TSACHILAS;VALLE HERMOSO;PEQUEÑA;SOCIETARIO;34;476633,86;165704,9;751349,32;36614,9;AGRICULTURA
707672;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;MERCADO DE VALORES;2;4047467,15;3440001,54;80401,11;36411,3;AGRICULTURA
132956;ANÓNIMA;COSTA;LOS RIOS;QUEVEDO;PEQUEÑA;SOCIETARIO;7;1128790,16;46370,26;525022,76;36366,43;AGRICULTURA
49257;ANÓNIMA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;4;401518,03;40416,19;1013023,4;36348,29;AGRICULTURA
716922;ANÓNIMA;COSTA;GUAYAS;PALESTINA;MEDIANA;SOCIETARIO;18;935366,51;708513,45;1379547,19;36337,5;AGRICULTURA
65315;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;4;1268079,31;352523,53;2165348,9;36313,33;AGRICULTURA
304666;ANÓNIMA;COSTA;EL ORO;MACHALA;PEQUEÑA;SOCIETARIO;18;940630,65;391931,12;640724,86;36215,1;AGRICULTURA
7149;ANÓNIMA;SIERRA;IMBABURA;OTAVALO;PEQUEÑA;SOCIETARIO;13;992194,03;888914,11;452187,83;36158,07;AGRICULTURA
103463;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;113;1653768,37;1465129,78;1927829,32;36078,69;AGRICULTURA
103811;ANÓNIMA;COSTA;GUAYAS;EL TRIUNFO;MEDIANA;SOCIETARIO;42;101115,54;55854,71;747610,32;36021,37;AGRICULTURA
146215;ANÓNIMA;COSTA;MANABI;MANTA;GRANDE;SOCIETARIO;110;5744243,13;-18951,42;7230739,7;35893,24;AGRICULTURA
711011;ANÓNIMA;COSTA;LOS RIOS;VALENCIA;MEDIANA;SOCIETARIO;512;2926183,23;89727,55;1152625,33;35727,55;AGRICULTURA
136875;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;29;796201,4;469692,07;906226,96;35673,92;AGRICULTURA
709823;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;45855,45;39620,52;215676,26;35586,46;AGRICULTURA
29966;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;240501,25;78565,54;673124,64;35535,96;AGRICULTURA
38185;ANÓNIMA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;36;732169,97;515433,25;1039472,84;35358,51;AGRICULTURA
